Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD
Eumeralla,Non-native,0.413734462,0.586265538,0,Australia,Australasia,142.0569687,-38.12265987,904.6407477,13.55600774,331.1549568,0.985567957,99.81734535,10,0.42,0.357142857
Evans,Native,0.028275976,0.573445008,0.398279015,Australia,Australasia,153.3979232,-29.12899995,96.18242564,19.32855196,356.3557276,0.844904661,99.95497049,9,0.42,0.095238095
Evinos,Native,0.177946372,0.268472738,0.55358089,Greece,Palearctic,21.79673078,38.59959175,1105.990108,11.95791288,653.5012793,7.540137053,86.9327825,10,0.34,0.823529412
Evinos,Non-native,0.405917744,0.293132769,0.300949487,Greece,Palearctic,21.79673078,38.59959175,1105.990108,11.95791288,653.5012793,7.540137053,86.9327825,10,0.34,0.823529412
Evros,Native,0.10462657,0.229940194,0.665433236,Bulgaria,Palearctic,25.84853041,41.87536406,53005.94877,11.56844958,753.4212774,5.807246327,93.03713542,57,0.27,0.518518519
Evros,Non-native,0.162993902,0.141725239,0.695280859,Bulgaria,Palearctic,25.84853041,41.87536406,53005.94877,11.56844958,753.4212774,5.807246327,93.03713542,57,0.27,0.518518519
Evrotas,Native,0.076440185,0.394373412,0.529186404,Greece,Palearctic,22.44600772,37.13918794,1902.879277,13.7691279,635.2231327,6.107220054,98.94718271,6,0.59,0.203389831
Evrotas,Non-native,0.405917744,0.293132769,0.300949487,Greece,Palearctic,22.44600772,37.13918794,1902.879277,13.7691279,635.2231327,6.107220054,98.94718271,6,0.59,0.203389831
Exploits,Native,0.170488381,0.190219412,0.639292207,Canada,Nearctic,-56.60908076,48.66633935,11288.62596,2.989374369,904.7624106,0.200390548,96.20647018,9,0.4,0.475
Eye,Native,0.1401281,0.148954003,0.710917898,United Kingdom,Palearctic,-2.223523897,55.86248616,115.700409,7.595762707,438.9251814,4.903739929,99.84253568,8,0.21,0.523809524
Eye,Non-native,0.171166106,0.162447913,0.666385981,United Kingdom,Palearctic,-2.223523897,55.86248616,115.700409,7.595762707,438.9251814,4.903739929,99.84253568,8,0.21,0.523809524
Eyjafjardara,Native,0.288833184,0,0.711166816,Iceland,Palearctic,-18.18464342,65.38255178,1354.775724,-0.390001111,475.296394,0.498511218,99.98426699,3,0.48,0.583333333
Eyl,Native,0.113989258,0.531833995,0.354176746,Somalia,Afrotropic,47.41812598,9.11010212,64543.79768,24.35197872,194.0574575,0.037088308,99.90980263,2,0.72,0.083333333
Fagnano,Native,0.095395984,0.353845594,0.550758422,Argentina,Neotropic,-67.98347103,-54.54548545,3468.766046,4.245525248,321.4832541,0.542912774,99.98983463,4,0.24,0.375
Fagnano,Non-native,0.314149046,0,0.685850954,Argentina,Neotropic,-67.98347103,-54.54548545,3468.766046,4.245525248,321.4832541,0.542912774,99.98983463,4,0.24,0.375
Fangcheng,Native,0.145379723,0.361277012,0.493343265,China,Indo-Malay,108.1325695,21.81515638,768.2321307,21.30989147,539.6597916,0.966107041,99.90971493,25,0.32,0.8125
Fangcheng,Non-native,0.49455374,0.280599293,0.224846966,China,Indo-Malay,108.1325695,21.81515638,768.2321307,21.30989147,539.6597916,0.966107041,99.90971493,25,0.32,0.8125
Farihy.Tsimanampetsotsa,Native,0,0.571088822,0.428911178,Madagascar,Afrotropic,44.0322558,-24.0313387,4326.97507,24.59416862,317.0203555,0.111565862,99.71720641,1,0.9,0.055555556
Farmington,Native,0.182731386,0.440903023,0.376365591,Liberia,Afrotropic,-10.2148867,6.474236462,5064.186665,26.03310468,84.47036781,0.247325003,99.88921353,43,0.45,0.911111111
Fatala,Native,0.241202759,0.355942202,0.402855039,Guinea,Afrotropic,-13.62537024,10.61398613,6216.820783,27.57148056,178.8301095,0.364771672,99.81432658,49,0.64,0.875
Fatala,Non-native,0,0.044361956,0.955638044,Guinea,Afrotropic,-13.62537024,10.61398613,6216.820783,27.57148056,178.8301095,0.364771672,99.81432658,49,0.64,0.875
Fenny,Native,0.1125713,0.323687269,0.56374143,India,Indo-Malay,91.49081189,23.38559096,3787.449584,24.99314525,357.5819813,7.855948329,97.82715741,39,0.44,0.863636364
Filiouri,Native,0.121037198,0.311683177,0.567279625,Greece,Palearctic,25.60225989,41.12344246,1833.024156,12.74170336,732.5653617,3.77218169,99.42223725,18,0.47,0.276595745
Filiouri,Non-native,0.108310023,0.214869764,0.676820212,Greece,Palearctic,25.60225989,41.12344246,1833.024156,12.74170336,732.5653617,3.77218169,99.42223725,18,0.47,0.276595745
Finniss,Native,0.108971224,0.383638647,0.507390129,Australia,Australasia,130.684456,-13.00503419,2614.539773,27.13750398,184.7808713,1.468203634,99.96153352,31,0.57,0.614035088
Firtina,Native,0.121998076,0.209044142,0.668957782,Turkey,Palearctic,41.07305372,40.95464661,1155.362883,5.297178552,774.2627358,2.441732824,99.93278953,37,0.5,0.88
Firtina,Non-native,0.319032376,0.225074707,0.455892916,Turkey,Palearctic,41.07305372,40.95464661,1155.362883,5.297178552,774.2627358,2.441732824,99.93278953,37,0.5,0.88
Fitzmaurice,Native,0.024071161,0.415432776,0.560496062,Australia,Australasia,130.434039,-14.77442143,8049.125481,27.04461609,272.6441892,0.027414866,99.99763182,16,0.61,0.459016393
Fitzroy,Native,0.039642352,0.482251104,0.478106544,Australia,Australasia,141.7713779,-38.03214565,1422.942987,13.51744643,329.0279883,0.475409567,99.88964203,10,0.6,0.25
Fitzroy.Kimberley,Native,0.100649464,0.340222609,0.559127928,Australia,Australasia,125.7066124,-18.1383364,90812.32744,27.39345594,389.6164147,0.02150776,99.98245853,40,0.58,0.413793103
Fitzroy.Queensland,Native,0.104326437,0.35280972,0.542863843,Australia,Australasia,148.9628038,-23.99241953,141059.2686,21.40460349,464.4790126,0.27064877,97.93398926,42,0.5,0.16
Fitzroy.Queensland,Non-native,0.413734462,0.586265538,0,Australia,Australasia,148.9628038,-23.99241953,141059.2686,21.40460349,464.4790126,0.27064877,97.93398926,42,0.5,0.16
Fjadarhornsa,Native,0.288833184,0,0.711166816,Iceland,Palearctic,-22.62266734,65.62851001,686.0971175,1.619453037,437.3170456,0.06444906,99.98893411,3,0.42,0.380952381
Flaxbourne,Native,0,0.376661893,0.623338107,New Zealand,Australasia,174.0668649,-41.80749961,154.2843993,11.97114068,366.57547,6.238244534,99.88524497,8,0.32,0.3125
Flinders.Norman,Native,0.148164672,0.358216041,0.493619287,Australia,Australasia,142.3423085,-19.20734614,230998.7953,25.48403353,398.6478192,0.021614289,99.82238032,65,0.61,0.31147541
Flinders.Norman,Non-native,0.413734462,0.586265538,0,Australia,Australasia,142.3423085,-19.20734614,230998.7953,25.48403353,398.6478192,0.021614289,99.82238032,65,0.61,0.31147541
Fljotaa,Native,0.288833184,0,0.711166816,Iceland,Palearctic,-18.97884576,65.97988395,188.1429983,0.606179509,476.0842886,0.260584161,99.97005207,3,0.49,0.530612245
Flumendosa,Native,0.117491011,0.218475889,0.6640331,Italy,Palearctic,9.353150539,39.72579576,1857.303479,13.97243328,593.4647568,11.21160984,83.29224428,9,0.62,0.177419355
Flumendosa,Non-native,0.285798825,0.198802781,0.515398394,Italy,Palearctic,9.353150539,39.72579576,1857.303479,13.97243328,593.4647568,11.21160984,83.29224428,9,0.62,0.177419355
Fly,Native,0.17480421,0.371554214,0.453641576,Papua New Guinea,Australasia,141.8706844,-6.398469364,63758.43515,24.30866771,70.7935115,0.098743504,99.99316607,123,0.33,0.333333333
Fly,Non-native,0.252509253,0.222535581,0.524955166,Papua New Guinea,Australasia,141.8706844,-6.398469364,63758.43515,24.30866771,70.7935115,0.098743504,99.99316607,123,0.33,0.333333333
Foglia,Native,0.098632408,0.27657608,0.624791512,Italy,Palearctic,12.56725898,43.78580354,701.5366291,12.95455014,684.8987401,NA,99.37693528,10,0.27,0.62962963
Foglia,Non-native,0.171580362,0.303795153,0.524624486,Italy,Palearctic,12.56725898,43.78580354,701.5366291,12.95455014,684.8987401,NA,99.37693528,10,0.27,0.62962963
Fortescue,Native,0.11582455,0.259708844,0.624466606,Australia,Australasia,118.9694824,-22.58591395,48473.06136,24.83234181,583.3116908,0.038740234,99.97526876,18,0.86,0.046511628
Forth,Native,0.103431043,0.17582312,0.720745837,United Kingdom,Palearctic,-4.165539409,56.21181826,1653.854363,7.379068699,410.1813635,6.547516823,95.58630525,18,0.26,0.576923077
Forth,Non-native,0.247953929,0.076503345,0.675542726,United Kingdom,Palearctic,-4.165539409,56.21181826,1653.854363,7.379068699,410.1813635,6.547516823,95.58630525,18,0.26,0.576923077
Fortore,Native,0.09068025,0.258615209,0.650704541,Italy,Palearctic,14.98009731,41.57740349,1620.612617,13.72485913,633.6128424,17.40295792,86.81545957,4,0.42,0.380952381
Fortore,Non-native,0.07581707,0.074371411,0.849811519,Italy,Palearctic,14.98009731,41.57740349,1620.612617,13.72485913,633.6128424,17.40295792,86.81545957,4,0.42,0.380952381
Fortuna,Native,0.330188644,0.328257435,0.341553921,Mexico,Neotropic,-92.84314544,15.42533169,585.0025415,25.83979583,88.17670454,3.469074905,99.90037091,14,0.67,0.626865672
Four.Mile.Swamp,Native,0.122506596,0.76670224,0.110791164,Australia,Australasia,134.9868446,-29.842195,1067.67041,20.17948577,591.3588673,0.0354944,99.96749422,1,0.93,0.021505376
Foyle,Native,0.150751254,0.091997093,0.757251653,United Kingdom,Palearctic,-7.467099118,54.72657755,2929.747208,8.919545018,377.1444931,5.438989878,99.86584211,7,0.24,0.541666667
Foyle,Non-native,0.085663302,0.189016453,0.725320245,United Kingdom,Palearctic,-7.467099118,54.72657755,2929.747208,8.919545018,377.1444931,5.438989878,99.86584211,7,0.24,0.541666667
Frades,Native,0.226988559,0.394548732,0.378462709,Brazil,Neotropic,-39.60329061,-16.59848138,1452.343734,23.83450029,157.4025226,0.951015428,99.9152106,16,0.4,0.125
Frades,Non-native,0,0.169262423,0.830737577,Brazil,Neotropic,-39.60329061,-16.59848138,1452.343734,23.83450029,157.4025226,0.951015428,99.9152106,16,0.4,0.125
Frankland,Native,0.090394866,0.532197064,0.37740807,Australia,Australasia,117.177475,-34.28597792,4783.734546,15.26819989,387.5956353,0.391638882,99.74554589,12,0.76,0.065789474
Frankland,Non-native,0.525899607,0.474100393,0,Australia,Australasia,117.177475,-34.28597792,4783.734546,15.26819989,387.5956353,0.391638882,99.74554589,12,0.76,0.065789474
Franklin,Native,0.094655989,0.337327655,0.568016357,Australia,Australasia,146.2760892,-38.61252224,136.3963638,13.03099593,344.3993268,2.840979517,99.74279483,7,0.29,0.448275862
Fraser,Native,0.246037373,0.116442413,0.637520213,Canada,Nearctic,-122.3929094,52.37318447,231574.4602,2.575187922,811.0776948,1.168473706,99.03687454,36,0.47,0.914893617
Fraser,Non-native,0.196395723,0.090109118,0.713495159,Canada,Nearctic,-122.3929094,52.37318447,231574.4602,2.575187922,811.0776948,1.168473706,99.03687454,36,0.47,0.914893617
Freshwater,Native,0.052481711,0.40691437,0.540603918,New Zealand,Australasia,167.8594138,-46.83212319,317.6079759,9.581887757,257.3667381,0.076256201,99.999217,10,0.2,0.6
Fuego,Native,0.16114087,0.200079344,0.638779787,Argentina,Neotropic,-66.92904588,-54.48075837,452.5451965,4.69708657,321.2499493,0.549555175,99.99447408,1,0.24,0.5
Fuji,Native,0.394338696,0,0.605661304,Japan,Palearctic,138.4877465,35.61379423,3549.438741,10.09588087,819.4277741,74.34729004,96.42099181,1,0.27,0.666666667
Fukang,Native,0.090005774,0.271924168,0.638070058,China,Palearctic,88.21335215,44.49566546,20344.08823,5.87191339,1483.974433,0.747522794,93.72201422,5,0.57,0.964912281
Fukushima,Native,0.092501688,0.414922391,0.492575921,Japan,Palearctic,131.2281137,31.55073463,158.9805095,16.04217059,732.6439149,14.03920031,99.81379523,9,0.23,0.695652174
Fukushima,Non-native,0.19886665,0.395301743,0.405831608,Japan,Palearctic,131.2281137,31.55073463,158.9805095,16.04217059,732.6439149,14.03920031,99.81379523,9,0.23,0.695652174
Fumm.Buhayrat.al.Manzalah,Native,0.076613816,0.252296773,0.671089411,Egypt,Palearctic,32.03747652,31.28420553,1172.135608,20.72446117,492.6283909,10.00710785,96.28751443,24,0.95,0.021052632
Futana,Native,0.308369535,0.330856933,0.360773533,Mozambique,Afrotropic,32.63193543,-26.82542981,2216.718317,22.18118455,264.0766414,0.618152007,99.90709602,9,0.52,0.269230769
Fuzhou.He,Native,0.145308908,0.35990012,0.494790972,China,Palearctic,121.8920743,39.71307745,1827.198027,9.386310385,1137.986115,5.819607258,85.0979446,17,0.43,0.674418605
Fuzhou.He,Non-native,0.031401898,0.053124161,0.915473941,China,Palearctic,121.8920743,39.71307745,1827.198027,9.386310385,1137.986115,5.819607258,85.0979446,17,0.43,0.674418605
Gabreek,Native,0.07278069,0.486516732,0.440702579,Iran,Palearctic,58.46136183,26.24663468,4638.496076,24.88550751,534.4813464,0.449973896,99.97155089,9,0.8,0.1
Gabreek,Non-native,0.413734462,0.586265538,0,Iran,Palearctic,58.46136183,26.24663468,4638.496076,24.88550751,534.4813464,0.449973896,99.97155089,9,0.8,0.1
Gairdner,Native,0,0.55226576,0.44773424,Australia,Australasia,135.9585137,-31.91925503,12939.97175,18.2700316,512.002565,0.007696959,99.95654294,1,0.64,0.09375
Gairdner,Non-native,0.206867231,0.357469466,0.435663303,Australia,Australasia,135.9585137,-31.91925503,12939.97175,18.2700316,512.002565,0.007696959,99.95654294,1,0.64,0.09375
Gal.Oya,Native,0.106883873,0.384088614,0.509027514,Sri Lanka,Indo-Malay,81.50745561,7.196068841,1957.525733,26.76575911,121.686128,3.349455297,86.00281574,35,0.39,0.58974359
Gal.Oya,Non-native,0.417017478,0.239760474,0.343222047,Sri Lanka,Indo-Malay,81.50745561,7.196068841,1957.525733,26.76575911,121.686128,3.349455297,86.00281574,35,0.39,0.58974359
Gallegos,Native,0.10389431,0.338755277,0.557350413,Argentina,Neotropic,-71.25302958,-51.91579642,10318.91926,5.751065506,399.5149663,0.257590216,99.96572933,6,0.38,0.578947368
Gallegos,Non-native,0.342960853,0,0.657039147,Argentina,Neotropic,-71.25302958,-51.91579642,10318.91926,5.751065506,399.5149663,0.257590216,99.96572933,6,0.38,0.578947368
Gallikos,Native,0.120390335,0.347255175,0.53235449,Greece,Palearctic,22.93058442,40.92464534,1154.721471,13.5232015,787.3981085,14.9052763,99.49231867,8,0.43,0.139534884
Gallikos,Non-native,0.158901108,0.249431599,0.591667293,Greece,Palearctic,22.93058442,40.92464534,1154.721471,13.5232015,787.3981085,14.9052763,99.49231867,8,0.43,0.139534884
Gambia,Native,0.16095511,0.360384162,0.478660728,Senegal,Afrotropic,-13.55283844,13.3290789,78198.4283,27.43843442,230.659903,0.35801366,99.87860788,125,0.6,0.733333333
Gamtoos,Native,0.216011828,0.322024978,0.461963195,South Africa,Afrotropic,23.64064059,-32.73645249,34699.75421,16.06250927,458.6772629,0.228293683,92.77170086,11,0.79,0.050632911
Gamtoos,Non-native,0.241236368,0.138422236,0.620341396,South Africa,Afrotropic,23.64064059,-32.73645249,34699.75421,16.06250927,458.6772629,0.228293683,92.77170086,11,0.79,0.050632911
Ganges,Native,0.154388551,0.357805444,0.487806005,Nepal,Indo-Malay,85.2387796,27.05822308,1575674.527,17.1645817,562.814871,4.085940599,98.29439997,367,0.6,0.95
Ganges,Non-native,0.261645939,0.073358934,0.664995127,Nepal,Indo-Malay,85.2387796,27.05822308,1575674.527,17.1645817,562.814871,4.085940599,98.29439997,367,0.6,0.95
Gardner,Native,0.120526488,0.597282336,0.282191177,Australia,Australasia,116.2013885,-34.69252318,519.1162221,15.28707426,308.9219357,0.427061155,99.97709805,9,0.48,0.458333333
Gardner,Non-native,0.413734462,0.586265538,0,Australia,Australasia,116.2013885,-34.69252318,519.1162221,15.28707426,308.9219357,0.427061155,99.97709805,9,0.48,0.458333333
Gardner.lake,Native,0.077599421,0.549827701,0.372572878,Australia,Australasia,118.129187,-34.93633951,290.3562923,15.22592353,282.2252988,0.319445375,99.95369917,3,0.37,0.432432432
Garonne,Native,0.110907412,0.181804837,0.707287751,France,Palearctic,1.57034062,43.95187393,55217.94818,11.14627717,574.0121055,12.66552734,94.60844389,26,0.23,0.608695652
Garonne,Non-native,0.160931204,0.13675035,0.702318446,France,Palearctic,1.57034062,43.95187393,55217.94818,11.14627717,574.0121055,12.66552734,94.60844389,26,0.23,0.608695652
Gascoyne,Native,0.002701769,0.424723235,0.572574996,Australia,Australasia,116.9651952,-24.82739595,74388.18433,23.7477739,623.5324824,0.010725256,99.97870865,6,0.74,0.094594595
Gascoyne,Non-native,0.758129529,0.009934655,0.231935816,Australia,Australasia,116.9651952,-24.82739595,74388.18433,23.7477739,623.5324824,0.010725256,99.97870865,6,0.74,0.094594595
Gawler,Native,0.061110799,0.46549899,0.473390211,Australia,Australasia,138.8765796,-34.5951438,1296.72131,15.28385471,449.9988105,16.5942297,91.74737275,6,0.52,0.173076923
Gawler,Non-native,0.413734462,0.586265538,0,Australia,Australasia,138.8765796,-34.5951438,1296.72131,15.28385471,449.9988105,16.5942297,91.74737275,6,0.52,0.173076923
Gayabos,Native,0.09675755,0.410236432,0.493006019,Mexico,Neotropic,-104.9994955,19.5724209,185.2670845,24.98168859,196.2015677,1.898358077,99.95348114,17,0.55,0.545454545
Gayabos,Non-native,0.683312848,0.001428299,0.315258853,Mexico,Neotropic,-104.9994955,19.5724209,185.2670845,24.98168859,196.2015677,1.898358077,99.95348114,17,0.55,0.545454545
Gaz,Native,0.061650333,0.465064767,0.473284899,Iran,Palearctic,57.41745165,26.5323043,1245.50212,25.33252871,543.1063115,0.9537175,99.84268785,3,0.77,0.103896104
Geba,Native,0.199778367,0.371657087,0.428564545,Guinea-Bissau,Afrotropic,-14.32486599,12.47689582,12914.32931,26.64959871,215.8862537,0.335243031,99.84830442,96,0.62,0.693548387
Geba,Non-native,0.16568627,0.073240329,0.761073401,Guinea-Bissau,Afrotropic,-14.32486599,12.47689582,12914.32931,26.64959871,215.8862537,0.335243031,99.84830442,96,0.62,0.693548387
Gediz,Native,0.10452068,0.255049038,0.640430282,Turkey,Palearctic,28.34613882,38.68700045,16791.23636,13.89095098,727.560203,14.37109065,95.0888666,37,0.34,0.529411765
Gediz,Non-native,0.319032376,0.225074707,0.455892916,Turkey,Palearctic,28.34613882,38.68700045,16791.23636,13.89095098,727.560203,14.37109065,95.0888666,37,0.34,0.529411765
Geirlandsa,Native,0.288833184,0,0.711166816,Iceland,Palearctic,-18.15752604,63.83319791,431.5106224,3.422992053,447.8147097,0.016168628,99.98624454,3,0.2,0.45
Gellibrand,Native,0.092045419,0.354221834,0.553732747,Australia,Australasia,143.4132927,-38.56791225,1088.409925,12.96210746,303.1364207,1.046649054,99.90113703,10,0.65,0.169230769
Genale.Wenz,Native,0.08791226,0.44083807,0.47124967,Ethiopia,Afrotropic,41.90895117,4.544766094,666501.9603,25.37201192,105.7376254,0.147237513,99.70048264,30,0.41,0.902439024
Genale.Wenz,Non-native,0.703714389,0,0.296285611,Ethiopia,Afrotropic,41.90895117,4.544766094,666501.9603,25.37201192,105.7376254,0.147237513,99.70048264,30,0.41,0.902439024
Genting,Native,0.218711846,0.433096447,0.348191707,Malaysia,Indo-Malay,104.1375,2.745833333,4.269207559,25.17395782,66.03672218,0.048406479,100,4,0.51,0.392156863
George.Canada,Native,0.232931897,0.107671245,0.659396859,Canada,Nearctic,-64.73169471,56.46680357,40937.65158,-5.751342435,1244.332155,0.000963386,99.99204576,17,0.6,0.916666667
George.Tasma,Native,0.059908809,0.340351309,0.599739881,Australia,Australasia,148.0648712,-41.28940897,533.7031887,11.40981313,318.1544401,0.741981551,99.92905416,10,0.62,0.096774194
George.Tasma,Non-native,0.342960853,0,0.657039147,Australia,Australasia,148.0648712,-41.28940897,533.7031887,11.40981313,318.1544401,0.741981551,99.92905416,10,0.62,0.096774194
